Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,0.99747443,1.6983469,5.609384,0.0024776019
0.0,0.0,4.0059085,3.1474888,0.00021127297
0.0,0.0,0.0,11.606318,0.9964765
0.0,0.5608052,1.2030556,1.6979342,4.958045e-05
0.0,0.0,0.41612583,-4.1734076,1.3977167e-07
0.0,0.2830136,0.0,-8.814599,1.348265e-09
0.0,0.0,5.0480785,-0.73118764,4.3687396e-06
0.0,0.0,9.944527,-4.637896,8.784037e-08
0.0,2.0114264,6.9869757,4.4542456,0.00078047905
0.0,0.13553567,6.8221607,-6.697048,1.1205094e-08
0.0,0.0,0.0,,
0.0,0.060364045,2.7539434,,
0.0,1.0346076,0.0,,
0.0,0.0,3.1841884,,
0.0,0.0,0.81033736,,
0.0,1.2184379,0.34597343,,
0.0,0.45982096,4.6506333,,
0.0,0.050973024,2.4043565,,
0.0,0.60253155,3.9656866,,
0.0,0.0,3.1386077,,
0.0,0.0,3.664004,,
0.0,0.0,0.0,,
0.0,2.371266,1.9291878,,
0.0,0.39300573,1.436494,,
0.0,2.1215353,4.5942426,,
0.0,0.0,0.0,,
0.0,0.830661,3.8343225,,
0.0,0.0,2.470423,,
0.0,0.0,2.8068247,,
0.0,0.15826797,4.8779106,,
0.0,0.0,5.957698,,
0.0,0.0,1.7117101,,
0.0,0.0,2.7899895,,
0.0,0.0,4.9227448,,
0.0,0.0,1.8616434,,
0.0,1.9918015,0.56796473,,
0.0,0.0,0.0,,
0.0,2.0216784,0.5970439,,
0.0,0.83366007,2.2166383,,
0.0,0.0,1.0719653,,
0.0,0.0,1.5193155,,
0.0,0.0,2.229235,,
0.0,0.0,3.4919229,,
0.0,1.7343805,2.7329528,,
0.0,0.21209574,0.0,,
0.0,0.0,3.7957711,,
0.0,0.0,1.908931,,
0.0,0.0,1.4833837,,
0.0,0.384245,0.0,,
0.0,1.1414907,2.653665,,
0.0,0.0,,,
0.0,1.5755619,,,
0.0,2.2157135,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.56547356,,,
0.0,0.0,,,
0.0,1.0892879,,,
0.0,2.010793,,,
0.0,1.125753,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.48647892,,,
0.0,1.1186004,,,
0.0,0.023664875,,,
0.0,0.17218569,,,
0.0,1.2087892,,,
0.0,1.8931832,,,
0.0,1.4783696,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.5592731,,,
0.0,0.0,,,
0.0,0.36033773,,,
0.0,0.78482705,,,
0.0,1.0326977,,,
0.0,0.0,,,
0.0,1.162838,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.70126975,,,
0.0,0.0,,,
0.0,1.6549621,,,
0.0,1.5339134,,,
0.0,0.0,,,
0.0,0.31768247,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.4952866,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.5971563,,,
0.0,0.12253017,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.3143877,,,
0.0,0.645863,,,
0.0,0.6822703,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.23827244,,,
0.0,0.4000974,,,
0.0,0.0,,,
0.0,1.5699122,,,
0.0,0.3568611,,,
0.0,1.3180251,,,
0.0,0.0,,,
0.0,1.1331751,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0782185,,,
0.0,0.7368373,,,
0.0,0.0,,,
0.0,0.25051066,,,
0.0,0.053816568,,,
0.0,0.0,,,
0.39607844,0.0,,,
0.44313726,0.8452989,,,
0.8117647,0.7909037,,,
0.99215686,1.4173182,,,
1.0,0.0,,,
0.3529412,0.0,,,
0.0,1.1485169,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1883544,,,
0.0,0.09528521,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.9763335,,,
0.0,0.0,,,
