Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,2.1204169,0.9795201,-1.683907,2.7861714e-07
0.0,0.14611463,4.1215005,-2.8926775,8.3185064e-08
0.0,0.83729386,4.3489685,13.409503,0.9999832
0.0,0.0,0.0,0.16922595,1.7775152e-06
0.0,0.0,0.6156536,0.4864424,2.4410626e-06
0.0,0.0,0.0,-7.43193,8.8853297e-10
0.0,0.0,3.647591,-4.755176,1.2917338e-08
0.0,0.0,7.041526,0.9866545,4.0254836e-06
0.0,0.98676187,5.3455806,1.5584345,7.1308127e-06
0.0,0.53303456,5.0093975,-0.34965387,1.0579538e-06
0.0,0.0,0.0,,
0.0,0.15413162,2.0582128,,
0.0,0.0,0.0,,
0.0,0.25398183,2.1735353,,
0.0,0.0,2.7676854,,
0.0,0.38005412,0.0,,
0.0,0.6592919,3.2942054,,
0.0,0.14999765,0.0,,
0.0,1.2517264,4.2347193,,
0.0,2.8719957,5.6103373,,
0.0,0.0,0.23303181,,
0.0,2.0557213,4.7839813,,
0.0,0.0,1.099258,,
0.0,0.0,0.5288554,,
0.0,0.0,0.56187606,,
0.0,0.9981091,0.0,,
0.0,0.0,2.4328701,,
0.0,0.0,0.0,,
0.0,1.0641128,3.2242594,,
0.0,0.0,3.3582344,,
0.0,0.0,3.024668,,
0.0,0.0,1.8172623,,
0.0,1.9370449,3.2923584,,
0.0,1.3480729,3.6727645,,
0.0,0.0,3.113696,,
0.0,1.7376146,0.0,,
0.0,1.5771511,3.4565544,,
0.0,0.3081562,0.086592905,,
0.0,0.6770297,2.573425,,
0.0,0.0,0.0,,
0.0,0.0,1.1827879,,
0.0,0.0,4.7517834,,
0.0,2.1654897,5.960103,,
0.0,0.53700113,0.0,,
0.0,0.61682093,1.2995733,,
0.0,0.0,0.76861155,,
0.0,0.0,0.7503841,,
0.0,0.0,4.59314,,
0.0,1.4997844,0.0,,
0.0,0.0,2.8618636,,
0.0,1.8701155,,,
0.0,0.14352432,,,
0.0,0.6417685,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.2671705,,,
0.0,0.8564539,,,
0.0,0.4969054,,,
0.0,0.4785685,,,
0.0,0.44661835,,,
0.0,0.0,,,
0.0,0.62815446,,,
0.0,0.0,,,
0.0,0.8003084,,,
0.0,0.48658583,,,
0.0,0.0,,,
0.0,0.3006999,,,
0.0,1.4406103,,,
0.0,2.5990925,,,
0.0,0.061575454,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.26020172,,,
0.0,0.11692508,,,
0.0,1.0829189,,,
0.0,2.4012036,,,
0.0,0.57959104,,,
0.0,0.0,,,
0.0,0.34623322,,,
0.0,0.20005584,,,
0.0,0.0,,,
0.0,0.35677457,,,
0.0,0.0,,,
0.0,0.8074937,,,
0.0,0.0,,,
0.0,0.45693454,,,
0.0,0.0,,,
0.0,1.6956501,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.24112204,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.017766615,,,
0.0,0.0,,,
0.0,0.15102221,,,
0.0,0.69755113,,,
0.0,0.82519644,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.06631906,,,
0.0,0.0,,,
0.0,0.21584286,,,
0.0,0.90081626,,,
