Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.5913018,0.54286814,-2.4535968,5.2939546e-09
0.0,0.0,0.0,-3.5367887,1.7920724e-09
0.0,0.0,0.0,-0.27818954,4.6617355e-08
0.0,2.0323617,3.1108048,16.603083,0.9999784
0.0,0.0,1.3886946,-15.795648,8.499638e-15
0.0,0.0,0.0,5.463482,1.4525246e-05
0.0,0.0,0.050286233,-11.1236,9.087519e-13
0.0,0.0,14.845432,-4.272226,8.5893265e-10
0.0,1.4987662,1.761745,0.9041182,1.5206075e-07
0.0,0.0,0.073176146,4.7086763,6.828347e-06
0.0,0.0,0.0,,
0.0,0.0,5.3940673,,
0.0,1.4163367,0.0,,
0.0,0.3996523,3.0239806,,
0.0,0.0,3.3075068,,
0.0,1.6601825,0.0,,
0.0,0.0,4.170246,,
0.0,0.0,0.0,,
0.0,0.51110196,0.66875815,,
0.0,0.0,7.9640765,,
0.0,0.0,6.471736,,
0.0,0.0,6.420455,,
0.0,0.0,2.778913,,
0.0,0.71181184,0.0,,
0.0,0.0,2.938497,,
0.0,0.0,0.0,,
0.0,0.6336024,0.11822809,,
0.0,0.0,2.5320985,,
0.0,0.0,3.2547646,,
0.0,0.0,0.0,,
0.0,0.0,11.391506,,
0.0,0.0,2.4203627,,
0.0,0.13697124,1.9648952,,
0.0,0.8079461,0.9487052,,
0.0,0.0,0.0,,
0.0,0.80852526,3.0883074,,
0.0,0.0,0.0,,
0.0,0.61782104,6.177004,,
0.0,3.3645785,2.668993,,
0.0,0.1429548,3.1879978,,
0.0,0.0,4.058127,,
0.0,0.0,5.4642124,,
0.0,1.5129191,5.6515822,,
0.0,0.2407623,6.848476,,
0.0,0.0,0.0,,
0.0,0.79925483,1.5957489,,
0.0,0.0,3.9289827,,
0.0,0.0,5.887699,,
0.0,1.0870746,1.216234,,
0.0,0.2869958,2.8800573,,
0.0,0.031815015,,,
0.0,1.9378049,,,
0.0,2.03095,,,
0.0,0.11914633,,,
0.0,0.19845596,,,
0.0,0.0,,,
0.0,0.57576966,,,
0.0,1.6486537,,,
0.0,1.0451982,,,
0.0,0.0,,,
0.0,0.0011382885,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.7765067,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.7793343,,,
0.0,1.6034021,,,
0.0,1.2968493,,,
0.0,0.16263647,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.11906477,,,
0.0,0.0,,,
0.0,0.58686805,,,
0.0,3.0121768,,,
0.0,0.6192298,,,
0.0,0.0,,,
0.0,0.90357023,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.13029453,,,
0.0,0.89396715,,,
0.0,0.0,,,
0.0,1.2391987,,,
0.0,1.4439987,,,
0.0,0.0,,,
0.0,1.1002322,,,
0.0,1.4921039,,,
0.0,0.0,,,
0.0,0.15463868,,,
0.0,0.31973806,,,
0.0,0.0,,,
0.0,2.3273463,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.5677508,,,
0.0,0.06865698,,,
0.0,0.62947327,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.41144392,,,
0.0,0.0,,,
0.0,1.0345287,,,
0.0,1.5932728,,,
0.0,0.72529066,,,
0.0,0.0,,,
0.0,1.2767942,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6024933,,,
0.0,0.0,,,
0.0,2.0651681,,,
0.0,0.9761201,,,
0.0,0.1066107,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.0192416,,,
0.0,1.7875922,,,
0.11372549,1.005274,,,
0.3372549,0.0,,,
0.5529412,1.7194482,,,
0.8862745,1.1574111,,,
0.5529412,0.0,,,
0.0,0.0,,,
0.0,0.40468168,,,
0.0,0.5096745,,,
0.0,0.0,,,
0.0,0.106022716,,,
0.0,0.84221643,,,
0.0,0.0,,,
0.0,0.8407199,,,
0.0,0.0,,,
0.0,0.85084456,,,
0.0,0.0,,,
0.0,1.549588,,,
0.0,0.27548018,,,
0.0,0.0,,,
0.0,1.081417,,,
0.0,1.010179,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.5049058,,,
0.22352941,0.94337475,,,
0.6666667,0.0,,,
1.0,0.30126703,,,
1.0,0.44281617,,,
1.0,0.0,,,
1.0,0.806598,,,
1.0,0.4276313,,,
1.0,0.0,,,
1.0,0.0,,,
0.3372549,0.25735688,,,
0.0,0.0,,,
0.0,0.34177485,,,
0.0,0.0,,,
0.0,0.33934498,,,
0.0,0.0,,,
0.0,0.14743215,,,
0.0,0.0,,,
0.0,0.98652476,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1006188,,,
0.0,0.0,,,
0.0,1.648563,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1339389,,,
0.22352941,0.0,,,
0.8862745,0.0,,,
1.0,0.0,,,
1.0,0.0,,,
1.0,1.7920735,,,
1.0,0.0,,,
0.6666667,0.0,,,
0.5529412,0.0,,,
0.3372549,1.7148594,,,
0.7764706,2.051896,,,
1.0,0.0,,,
0.3372549,0.0,,,
0.0,0.53008556,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.5058794,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.22070839,,,
0.0,0.9382405,,,
0.0,0.18942598,,,
0.0,0.0,,,
0.0,1.4234613,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.3206717,,,
0.0,0.0,,,
0.0,1.9814416,,,
0.6666667,1.5546347,,,
1.0,1.6862426,,,
1.0,2.6168911,,,
1.0,0.2758353,,,
0.44705883,0.6125971,,,
0.11372549,0.2735312,,,
0.0,1.3751879,,,
0.0,0.0,,,
0.0,0.0,,,
0.8862745,0.0,,,
1.0,0.0,,,
0.3372549,1.3881036,,,
0.0,0.067831,,,
0.0,0.6804569,,,
0.0,0.18400933,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.3288743,,,
0.0,0.0,,,
0.0,1.3689537,,,
0.0,0.0,,,
0.0,1.7942573,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.3275989,,,
0.0,0.89260083,,,
0.0,0.7522279,,,
0.0,0.0,,,
0.44705883,0.19514875,,,
0.6666667,0.33639696,,,
0.44705883,0.0,,,
0.0,0.7837844,,,
