Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,2.0542953,3.3624737,-2.2892969,3.6298422e-09
0.0,1.053501,0.080289185,0.5368436,6.1272466e-08
0.0,0.0,1.0752822,-0.761128,1.67326e-08
0.0,1.9215724,1.0488985,17.14477,0.9999901
0.0,0.0,1.6544101,-13.592843,4.4752745e-14
0.0,0.0,0.0,-0.56803274,2.0296595e-08
0.0,0.0,0.010636107,-11.573987,3.3697502e-13
0.0,1.7372679,13.409324,-4.053458,6.2190314e-10
0.0,1.6746631,3.6451423,4.403927,2.9289906e-06
0.0,0.0,1.1133318,5.256034,6.867258e-06
0.0,0.0,0.0,,
0.0,0.0,6.286621,,
0.0,0.63324666,0.0,,
0.0,0.0,1.9477254,,
0.0,0.0,4.2278285,,
0.0,1.5676137,0.0,,
0.0,0.0,1.95845,,
0.0,0.16274908,0.0,,
0.0,0.68291116,0.69314235,,
0.0,0.0,7.577225,,
0.0,0.0,6.005406,,
0.0,1.5559647,6.189962,,
0.0,0.0,5.9903584,,
0.0,0.9484449,0.0,,
0.0,0.0,2.0439131,,
0.0,0.0,2.6442883,,
0.0,1.4248079,0.1292137,,
0.0,0.0,2.6044383,,
0.0,0.0,4.021519,,
0.0,0.0,0.0,,
0.0,0.0,9.723682,,
0.0,0.0,2.8270824,,
0.0,1.947136,4.131373,,
0.0,0.8017245,2.1103683,,
0.0,1.0321814,0.5149642,,
0.0,0.6891114,1.7140453,,
0.0,0.2727468,0.0,,
0.0,0.0,5.3676715,,
0.0,1.4430339,4.313714,,
0.0,0.09642852,4.916954,,
0.0,0.0,4.632177,,
0.0,0.0,5.56168,,
0.0,1.5962833,5.5192423,,
0.0,1.235311,4.172022,,
0.0,0.18933849,0.9479396,,
0.0,0.0,2.1194854,,
0.0,0.0,1.9359905,,
0.0,0.0,6.128224,,
0.0,0.21067014,1.679399,,
0.0,0.0030600745,0.85148644,,
0.0,0.32102612,,,
0.0,1.2656852,,,
0.0,0.6364548,,,
