Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,0.35173947,2.354186,0.6304201,4.9938116e-08
0.0,0.110467516,4.278797,0.1847027,3.1978566e-08
0.0,0.0,0.0,-4.330609,3.4985218e-10
0.0,1.6833117,4.1025076,0.09096972,2.9117313e-08
0.0,0.0,2.2142127,-10.956133,4.6393363e-13
0.0,0.0,0.0,17.442902,0.99999964
0.0,0.7967436,0.0,-8.770996,4.1252353e-12
0.0,1.759805,8.773557,1.2546427,9.32241e-08
0.0,1.5978854,1.3139596,1.6349895,1.3636753e-07
0.0,0.61172783,1.133758,0.880785,6.4145176e-08
0.0,0.0,0.0,,
0.0,0.0,3.4751165,,
0.0,0.70107883,0.0,,
0.0,0.0,4.192222,,
0.0,0.0,3.7865026,,
0.0,0.9986814,2.073491,,
0.0,1.4589334,0.6613717,,
0.0,1.4072732,1.7055256,,
0.0,0.7717906,3.4550579,,
0.0,0.0,3.219894,,
0.0,0.0,4.7786036,,
0.0,0.0,6.302387,,
0.0,0.0,1.7233639,,
0.0,0.0,2.8267682,,
0.0,0.0,0.0,,
0.0,0.0,8.281267,,
0.0,0.0,0.3882337,,
0.0,0.0,0.0,,
0.0,0.95508885,0.0,,
0.0,0.0,0.0,,
0.0,0.0,6.2880874,,
0.0,0.89380497,0.13173081,,
0.0,0.17145078,1.2028483,,
0.0,0.43055886,0.44238624,,
0.0,0.0,0.40476632,,
0.0,0.0,3.8495607,,
0.0,0.0,0.0,,
0.0,0.0,5.4417796,,
0.0,0.0,1.6720057,,
0.0,0.0,0.0,,
0.0,0.0,5.736228,,
0.0,0.0,2.0717804,,
0.0,0.0,1.361789,,
0.0,2.2214708,3.2620773,,
0.0,0.70917743,5.3385324,,
0.0,0.076484144,6.028553,,
0.0,0.4439374,5.3753414,,
0.0,0.0,5.8663526,,
0.0,0.05097396,1.443846,,
0.0,0.0,0.0,,
0.0,0.0,,,
0.0,1.3339559,,,
0.0,1.5153455,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.3570418,,,
0.0,1.5321234,,,
0.0,0.014630046,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.105692804,,,
0.0,0.0,,,
0.0,0.6551624,,,
0.0,0.0,,,
0.0,1.6023829,,,
0.0,2.7652838,,,
0.0,1.8582969,,,
0.0,0.930174,,,
0.0,1.1380321,,,
0.0,0.09155838,,,
0.0,0.0,,,
0.0,0.04438877,,,
0.0,2.3945546,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1384429,,,
0.0,0.0,,,
0.0,1.8242021,,,
0.0,1.179003,,,
0.0,0.31056783,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.2059739,,,
0.0,0.71597934,,,
0.0,1.3481715,,,
0.0,0.14216633,,,
0.0,0.0,,,
0.0,0.29259977,,,
0.0,0.75803643,,,
0.0,0.7514657,,,
0.0,0.09103347,,,
0.0,0.013349533,,,
0.0,0.0,,,
0.0,2.3262398,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7667394,,,
0.0,0.7458822,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.8563409,,,
0.0,0.0,,,
0.0,0.062412877,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.8871079,,,
0.0,0.15356812,,,
0.0,0.0,,,
0.0,1.1513085,,,
0.0,0.0,,,
0.0,0.69652593,,,
0.0,0.0,,,
0.0,1.1932515,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6645421,,,
0.0,0.18534754,,,
0.0,1.6983104,,,
0.0,0.7552123,,,
0.0,1.5456979,,,
0.0,0.21096963,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.38406873,,,
0.0,0.0,,,
0.0,0.23795886,,,
0.0,0.0,,,
0.0,2.470376,,,
0.0,0.20651415,,,
0.0,1.2140337,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.31679267,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.8035503,,,
0.0,0.0,,,
0.0,1.2758759,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.718648,,,
0.0,1.1110599,,,
0.0,2.0167153,,,
0.0,0.9762601,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0331739,,,
0.0,0.117646836,,,
0.0,0.1894676,,,
0.0,0.0,,,
0.0,0.3863104,,,
0.0,0.06566346,,,
0.0,0.43235737,,,
0.0,1.0929642,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.5224566,,,
0.0,1.5738275,,,
0.0,0.0,,,
0.0,0.32101205,,,
0.0,0.50088316,,,
0.0,0.26214734,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.040109947,,,
0.0,1.3150995,,,
0.0,0.0,,,
0.02745098,0.0,,,
0.27450982,0.9082404,,,
0.27450982,1.19462,,,
0.27450982,0.0,,,
0.24705882,0.21643537,,,
0.0,1.4864904,,,
0.0,0.21033792,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.17317177,,,
0.0,0.36704564,,,
0.0,1.1181469,,,
0.0,0.0,,,
0.0,0.95874995,,,
0.0,0.9869835,,,
0.0,0.0,,,
0.0,0.5904516,,,
0.0,0.6025319,,,
0.0,0.9459945,,,
0.0,1.2714988,,,
0.0,0.9349655,,,
0.0,1.1502094,,,
0.0,0.59065896,,,
0.03529412,0.28170475,,,
0.34901962,0.0,,,
0.14901961,0.0,,,
0.11764706,0.37219507,,,
0.5764706,0.0,,,
0.9098039,0.0,,,
0.99215686,0.0,,,
0.99607843,0.0,,,
0.99215686,0.0,,,
0.9843137,1.3701063,,,
0.77254903,0.0,,,
0.0,0.8366837,,,
0.0,0.035648834,,,
0.0,0.0,,,
0.0,2.3301518,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.8062459,,,
0.0,0.0,,,
0.0,0.074117795,,,
0.0,0.91806585,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7836957,,,
0.050980393,1.0826687,,,
0.09411765,0.0,,,
0.22352941,0.0,,,
0.5529412,0.52488244,,,
0.84705883,2.2070029,,,
0.99215686,0.0,,,
0.8627451,0.50339544,,,
0.92941177,0.0,,,
0.99215686,0.0,,,
0.99215686,1.6311393,,,
0.9254902,0.0,,,
0.8039216,0.8724741,,,
0.5372549,0.44608977,,,
0.6117647,0.7243709,,,
0.827451,0.0,,,
0.0,1.445482,,,
0.0,0.39342666,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.826125,,,
0.0,1.1496911,,,
0.0,0.0,,,
0.0,1.552183,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.6117324,,,
0.0,0.0,,,
0.101960786,0.6302326,,,
0.7058824,0.94737047,,,
0.99215686,1.2851268,,,
0.99215686,1.2102,,,
0.99607843,0.39617464,,,
0.99215686,1.1823868,,,
0.99215686,0.0,,,
0.99215686,0.0,,,
0.99607843,0.0,,,
0.99215686,0.0,,,
0.65882355,0.6250213,,,
0.07450981,0.0,,,
0.0,0.76651317,,,
0.0,0.0,,,
0.32156864,0.6646053,,,
0.627451,0.53553516,,,
0.0,0.95209366,,,
0.0,0.7441508,,,
0.0,0.0045040203,,,
0.0,1.7030553,,,
0.0,1.7068855,,,
0.0,0.0,,,
0.0,0.9546093,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.4002234,,,
0.0,0.38116392,,,
0.0,0.1766355,,,
0.5019608,0.06482107,,,
0.99607843,1.6700336,,,
0.87058824,0.0,,,
0.92156863,0.0,,,
1.0,0.35247144,,,
0.99607843,0.8932509,,,
0.99607843,0.0,,,
0.89411765,0.0,,,
0.7254902,0.0,,,
0.5921569,0.905233,,,
0.0,0.47389847,,,
0.0,0.76046836,,,
0.0,1.3343143,,,
0.0,0.28095475,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0600926,,,
0.0,0.46896777,,,
0.0,0.11362271,,,
0.0,0.0,,,
0.0,0.011594858,,,
0.0,1.1252229,,,
0.0,0.043583523,,,
0.0,0.20408955,,,
0.0,0.0,,,
0.0,1.0013047,,,
0.0,0.0,,,
