Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.2473272,0.5507922,2.5545828,3.8929892e-07
0.0,0.0,1.1649219,-10.797021,6.1909305e-13
0.0,0.0,5.791957,2.4956017,3.6700177e-07
0.0,0.0,2.5191772,0.9055153,7.4834624e-08
0.0,0.0,5.9749203,-0.0816624,2.788536e-08
0.0,0.0,0.0,-0.6898659,1.5178802e-08
0.0,0.0,0.75954646,-9.720237,1.8171739e-12
0.0,1.6272762,7.6206665,0.73751456,6.326166e-08
0.0,0.0,0.51383084,2.7735405,4.845911e-07
0.0,0.0,2.187836,17.3135,0.99999857
0.0,0.0,0.14458646,,
0.0,0.0,4.850504,,
0.0,0.0,0.6943869,,
0.0,0.0,0.0,,
0.0,0.0,1.5482335,,
0.0,0.018680025,0.5899318,,
0.0,0.10086273,4.356771,,
0.0,0.0,0.0,,
0.0,1.8226738,1.8729453,,
0.0,1.3070334,5.7965074,,
0.0,0.29571232,0.105023846,,
0.0,0.0,6.978146,,
0.0,0.051716637,2.3491611,,
0.0,0.0,0.0,,
0.0,0.0,0.0,,
0.0,0.0049291346,0.011907753,,
0.0,1.4001502,1.2605295,,
0.0,0.0,0.07967223,,
0.0,0.0,0.5951861,,
0.0,0.0,0.0,,
0.0,0.0,5.0958867,,
0.0,0.23897433,2.1229997,,
0.0,1.7417359,0.0,,
0.0,1.4628572,0.6638361,,
0.0,1.4621435,0.0,,
0.0,0.0,0.0,,
0.0,0.0,2.6190424,,
0.0,0.0,0.7717704,,
0.0,2.0822055,2.8817253,,
0.0,0.0,0.0,,
0.0,0.32723293,2.1999712,,
0.0,0.0,7.526875,,
0.0,1.265606,0.0,,
0.0,0.7644604,0.18697299,,
0.0,0.0,4.174616,,
0.0,0.0,1.266401,,
0.0,0.0,2.4149272,,
0.0,0.0,6.7697287,,
0.0,0.7364461,4.8222985,,
0.0,1.8261225,0.0,,
0.0,0.0,,,
0.0,0.7151604,,,
0.0,0.3236757,,,
0.0,0.64099234,,,
0.0,0.56033456,,,
0.0,0.0,,,
0.0,1.7820624,,,
0.0,0.9793067,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1501362,,,
0.0,1.1874311,,,
