Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.0294993,1.7620852,-1.5281816,8.306359e-06
0.0,0.5447162,1.7297387,0.33186525,5.3360385e-05
0.0,0.0,4.134097,0.47633162,6.165381e-05
0.0,0.0,2.3227518,-0.021274542,3.7484548e-05
0.0,0.29507267,2.2937894,5.1715965,0.0067466395
0.0,0.9536166,4.5872383,-3.6477938,9.974128e-07
0.0,0.008863589,0.3370672,-3.5392735,1.111744e-06
0.0,1.443248,7.932094,0.16489607,4.515492e-05
0.0,0.3922183,0.71531963,1.0105292,0.00010518627
0.0,0.6669335,3.2020128,10.163222,0.99294007
0.0,0.09485973,0.0,,
0.0,0.8026731,4.000041,,
0.0,0.0,0.0,,
0.0,0.0,1.1902038,,
0.0,0.0,2.4893749,,
0.0,0.0,0.5160271,,
0.0,0.5671906,0.0,,
0.0,0.7725526,0.0,,
0.0,0.8450483,1.0786935,,
0.0,0.9262498,5.228096,,
0.0,0.0,0.0,,
0.0,0.40571576,5.1802263,,
0.0,0.0,4.2570953,,
0.0,0.24366637,1.1339303,,
0.0,0.0,0.7325609,,
0.0,0.37893647,0.33574575,,
0.0,0.5419153,0.0,,
0.0,0.7163993,0.044213824,,
0.0,0.20041448,2.271794,,
0.0,0.1787413,3.89662,,
0.0,0.0,2.0968375,,
0.0,0.578028,3.0020177,,
0.0,0.73414695,2.2999191,,
0.0,0.41061732,2.3895578,,
0.0,0.9675974,0.54011726,,
0.0,0.0,0.27444142,,
0.0,0.0,2.8492763,,
0.0,0.0,0.0,,
0.0,0.0,2.7463577,,
0.0,0.600384,0.2813401,,
0.0,0.0,1.7022722,,
0.0,0.0,6.5669813,,
0.0,0.3976976,0.0,,
0.0,0.14870875,1.0167294,,
0.0,1.1167972,4.4886065,,
0.0,0.0,0.0,,
0.0,0.0,0.6233343,,
0.0,0.0,3.2090306,,
0.0,1.2379584,3.4063249,,
0.0,0.042267285,2.1229613,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.68871444,,,
0.0,0.0,,,
0.0,0.3617763,,,
0.0,0.0,,,
0.0,0.00548508,,,
0.0,0.13564736,,,
0.0,0.04807336,,,
0.0,0.39540628,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.99699557,,,
0.0,0.87115276,,,
0.0,0.2543627,,,
0.0,0.14185198,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.2122117,,,
0.0,1.417577,,,
0.0,0.0,,,
0.0,0.41238865,,,
0.0,0.4590586,,,
0.0,0.0,,,
0.0,1.6502804,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.2033511,,,
0.0,0.37482917,,,
0.0,0.36939332,,,
0.0,0.0,,,
0.0,0.028799763,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.10328,,,
0.0,0.58287424,,,
0.0,0.6898805,,,
0.0,0.0,,,
0.0,0.40226716,,,
0.0,1.1363678,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.07521222,,,
0.0,0.7156299,,,
0.0,0.33209345,,,
0.0,1.1583055,,,
0.0,1.0979695,,,
0.0,0.0,,,
0.0,0.16933855,,,
0.0,0.8320799,,,
0.0,0.3920572,,,
0.0,0.0,,,
0.0,0.2674783,,,
0.0,0.8573092,,,
0.0,0.6591176,,,
0.0,0.26187664,,,
0.0,0.5472568,,,
0.0,0.5361071,,,
0.0,1.888706,,,
0.0,0.0,,,
0.0,0.22413374,,,
0.0,0.7046207,,,
0.0,0.8916229,,,
0.0,0.31473616,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.3562342,,,
0.0,0.4861454,,,
0.0,0.0,,,
0.0,0.22981627,,,
0.0,1.6253425,,,
0.0,0.43400332,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6224454,,,
0.0,0.0,,,
0.0,1.1336899,,,
0.0,0.34979892,,,
0.0,0.9909692,,,
0.0,0.5388752,,,
0.0,0.0,,,
0.0,0.35492292,,,
0.0,0.36654213,,,
0.0,0.0,,,
0.0,0.02411411,,,
0.0,0.58641905,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6473868,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0431523,,,
0.0,0.0,,,
0.0,0.645373,,,
0.0,0.9878894,,,
0.0,0.13319944,,,
0.0,0.0,,,
0.0,0.68468,,,
0.0,0.26154903,,,
0.0,1.2349107,,,
0.0,0.0,,,
0.0,1.1766955,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.32893068,,,
0.0,1.5915741,,,
0.0,0.6485125,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.41707674,,,
0.0,0.0,,,
0.0,0.42439252,,,
0.0,0.059851244,,,
0.0,0.5136491,,,
0.0,0.69872266,,,
0.0,0.5474457,,,
0.0,1.7580036,,,
0.0,0.0,,,
0.0,0.3920212,,,
0.0,1.6776193,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.09847997,,,
0.0,0.0,,,
0.34509805,0.0,,,
0.85490197,0.0,,,
0.9019608,1.1022778,,,
0.21568628,0.0,,,
0.0,0.51402754,,,
0.0,0.0,,,
0.0,0.18065277,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0633402,,,
0.0,0.0,,,
0.0,1.6396956,,,
0.0,0.49595538,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.63280416,,,
0.0,0.0,,,
0.0,1.3761866,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0893339,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.4972411,,,
0.10980392,0.28952643,,,
0.9411765,0.24171571,,,
0.99215686,0.66208416,,,
0.99215686,0.31538627,,,
0.68235296,0.10895464,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.09401524,,,
0.0,0.009852698,,,
