Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.274775,6.203604,-4.5721273,5.0748074e-08
0.0,0.6222971,4.440364,6.1034365,0.0021966356
0.0,0.0,0.0,-0.13560383,4.2872343e-06
0.0,1.3912882,1.9631617,1.3319254,1.8600178e-05
0.0,0.03540026,0.0,1.5281445,2.2632585e-05
0.0,0.8005838,0.0,3.2294683,0.00012405365
0.0,0.7188351,0.9836985,12.219523,0.99526983
0.0,0.383471,9.117052,-5.855803,1.4058083e-08
0.0,1.2784771,2.0091732,6.17681,0.0023638704
0.0,0.9720775,2.7189536,-11.691228,4.108029e-11
0.0,0.5918268,0.0,,
0.0,0.7929517,2.4019568,,
0.0,0.0,0.0,,
0.0,0.0,3.3350573,,
0.0,0.0,3.1375282,,
0.0,0.0,1.6895834,,
0.0,0.0,0.26969677,,
0.0,0.0,0.043971766,,
0.0,0.30601296,3.876786,,
0.0,1.351335,3.6198711,,
0.0,0.0,0.0,,
0.0,1.6921622,2.0175529,,
0.0,0.94518864,1.351274,,
0.0,0.0,5.0468497,,
0.0,0.0,4.6823006,,
0.0,0.72061485,0.85738176,,
0.0,0.24467936,0.37743047,,
0.0,0.0,0.38240063,,
0.0,0.0,4.192178,,
0.0,0.27367768,4.7245617,,
0.0,0.30046833,3.3312297,,
0.0,0.0,5.120053,,
0.0,0.0,6.4706607,,
0.0,0.0,6.7625003,,
0.0,0.0,5.2308493,,
0.0,0.0,3.7424576,,
0.0,0.0,0.24863519,,
0.0,0.0,0.32117173,,
0.0,0.0,1.0161611,,
0.0,1.2319053,0.0,,
0.0,1.0217437,2.6796563,,
0.0,0.0,1.2359544,,
0.0,0.30952767,1.4240757,,
0.0,0.52535725,5.0955005,,
0.0,1.1676906,0.35796085,,
0.0,0.0,2.3449185,,
0.0,0.0,2.2690241,,
0.0,0.0,0.0,,
0.0,1.0038613,0.0,,
0.0,0.40118825,6.1095963,,
0.0,0.0,,,
0.0,0.8449847,,,
0.0,1.6303786,,,
0.0,0.0,,,
0.0,1.4679816,,,
0.0,0.44867852,,,
0.0,0.0,,,
0.0,1.1280228,,,
0.0,0.45124817,,,
0.0,0.8530698,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.51110065,,,
0.0,0.0,,,
0.0,0.41592982,,,
0.0,0.4908959,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0404017,,,
0.0,0.8002205,,,
0.0,0.0,,,
0.0,0.11188768,,,
0.0,1.2779208,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.46501344,,,
0.0,0.0,,,
0.0,1.1948271,,,
0.0,0.0,,,
0.0,0.023283822,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.6326517,,,
0.0,1.3443592,,,
0.0,1.8999486,,,
0.0,0.0,,,
0.0,0.96525955,,,
0.0,1.6879901,,,
0.0,0.0,,,
0.0,0.53672194,,,
0.0,0.0,,,
0.0,0.0,,,
