Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,0.6235807,1.1316565,-1.8408852,1.5002301e-07
0.0,0.60818285,2.2746208,0.4718727,1.5155689e-06
0.0,0.35718286,4.527811,0.49300358,1.547936e-06
0.0,0.0,0.8830082,-6.958927,8.9829805e-10
0.0,0.11829662,3.8619478,13.871559,0.9999671
0.0,0.0,4.5348434,-3.651409,2.4539021e-08
0.0,0.0,0.27367914,0.11374785,1.0593612e-06
0.0,0.5622334,2.3715537,3.0979657,2.094466e-05
0.0,0.097736895,2.5289648,-4.87889,7.1906587e-09
0.0,0.0,3.2347188,2.081932,7.582558e-06
0.0,0.0,0.0,,
0.0,0.67211986,2.4759016,,
0.0,0.0,0.0,,
0.0,1.0277987,2.254406,,
0.0,0.0,3.4772053,,
0.0,0.0,2.7939734,,
0.0,0.0,0.0,,
0.0,0.54571867,0.0,,
0.0,0.9629683,2.487836,,
0.0,1.5111665,1.8115295,,
0.0,0.0,0.0,,
0.0,0.0,5.4081287,,
0.0,0.3343715,0.89543366,,
0.0,0.0,1.2540807,,
0.0,0.0,2.5849316,,
0.0,0.14418489,1.0985762,,
0.0,0.0,0.0,,
0.0,1.184991,1.4019083,,
0.0,0.0,1.1186855,,
0.0,0.0,3.9353688,,
0.0,0.0,0.0,,
0.0,0.773083,3.5137544,,
0.0,1.1386032,0.8168309,,
0.0,0.08375652,2.1244547,,
0.0,0.0,3.253065,,
0.0,0.0,0.0,,
0.0,0.18454993,4.3853545,,
0.0,0.13803184,0.0,,
0.0,0.0,0.27412432,,
0.0,0.0,0.0,,
0.0,0.0,0.74596083,,
0.0,0.043034967,4.2890515,,
0.0,0.0,0.0,,
0.0,0.0,0.98680747,,
0.0,0.2479547,3.7567315,,
0.0,0.38764173,0.0,,
0.0,0.0,0.0,,
0.0,0.0,1.7980814,,
0.0,0.76549846,3.2369418,,
0.0,0.0,2.9788647,,
0.0,0.0,,,
0.0,0.7082869,,,
0.0,0.0,,,
0.0,0.27165493,,,
0.0,0.22572348,,,
0.0,0.3733128,,,
0.0,0.6429775,,,
0.0,0.0,,,
0.0,0.16156304,,,
0.0,0.08649754,,,
0.0,0.0,,,
0.0,0.92839086,,,
0.0,0.3886521,,,
0.0,1.5153757,,,
0.0,0.32727152,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.9946213,,,
0.0,1.0736476,,,
0.0,0.0,,,
0.0,0.2484494,,,
0.0,0.53529966,,,
0.0,0.0,,,
0.0,1.1802386,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.37560338,,,
0.0,0.0,,,
0.0,0.21484432,,,
0.0,0.7119726,,,
0.0,0.2844529,,,
0.0,0.0,,,
0.0,0.71961534,,,
0.0,0.0,,,
0.0,0.49499616,,,
0.0,0.18003276,,,
0.0,0.20648953,,,
0.0,0.3080132,,,
0.0,0.37204695,,,
0.0,0.46454024,,,
0.0,0.0,,,
0.0,0.26033643,,,
0.0,0.5493347,,,
0.0,0.0,,,
0.0,0.04044956,,,
0.0,0.18284276,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6786367,,,
0.0,0.6815592,,,
0.0,0.80800253,,,
0.0,1.0085336,,,
0.0,0.0,,,
0.0,0.3866801,,,
0.0,1.4566853,,,
0.0,0.0,,,
0.0,0.5811819,,,
0.0,0.089766756,,,
0.0,0.7877953,,,
0.0,0.8263517,,,
0.0,0.0,,,
0.0,0.5928325,,,
0.0,0.17299984,,,
0.0,1.0230691,,,
0.0,0.40638226,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.24689102,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.3447016,,,
0.0,0.9581364,,,
0.0,0.5298341,,,
0.0,0.0139034595,,,
0.0,0.59633785,,,
0.0,0.8684139,,,
0.0,0.41140416,,,
0.0,0.0,,,
0.5019608,0.0,,,
0.4509804,0.76879156,,,
0.0,0.79696,,,
0.0,0.0036578253,,,
0.0,0.15321872,,,
0.0,0.44332364,,,
0.0,0.99965215,,,
0.0,0.17321685,,,
0.0,0.0,,,
