Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,2.4443016,3.1437757,-1.4470096,1.2401381e-10
0.0,0.2601005,1.364367,-0.755765,2.4755606e-10
0.0,0.0,0.85667056,6.0752387,2.2926692e-07
0.0,2.7837782,0.0,21.363617,0.9999988
0.0,1.1065663,0.5806429,-19.339056,2.1040323e-18
0.0,0.0,0.0,1.2988749,1.9319342e-09
0.0,0.0,0.0,-14.429447,2.8527863e-16
0.0,3.1032035,15.518411,5.1559086,9.142842e-08
0.0,1.4301445,4.35273,7.2765,7.6215383e-07
0.0,0.034911193,1.7699989,3.5273325,1.7939051e-08
0.0,0.0,0.0,,
0.0,0.30913234,5.882607,,
0.0,0.69362986,0.0,,
0.0,0.35578522,0.0,,
0.0,0.0,3.3090713,,
0.0,1.106119,0.0,,
0.0,0.0,4.215938,,
0.0,0.02818285,0.0,,
0.0,0.9761377,0.30579576,,
0.0,0.0,7.2940726,,
0.0,0.0,7.2845435,,
0.0,0.50441957,10.37075,,
0.0,0.0,6.988462,,
0.0,0.6628769,0.0,,
0.0,0.0,0.31789827,,
0.0,0.0,3.9256892,,
0.0,0.8308533,0.25398225,,
0.0,0.0,1.6240033,,
0.0,0.0,5.72129,,
0.0,0.0,0.0,,
0.0,0.043736573,10.212885,,
0.0,0.094929986,1.1406227,,
0.0,3.141989,4.9006495,,
0.0,0.57562786,5.011469,,
0.0,2.705085,0.0,,
0.0,1.7171642,0.80175364,,
0.0,0.0,0.8723877,,
0.0,0.0,5.8275056,,
0.0,3.72357,4.575276,,
0.0,0.20316187,1.3501555,,
0.0,0.0,4.5275083,,
0.0,0.0,8.0005665,,
0.0,2.770532,8.811037,,
0.0,1.8090314,3.5515833,,
0.0,0.59677005,2.4874651,,
0.0,0.41714594,7.9277296,,
0.0,0.0,1.7121122,,
0.0,0.0,6.195475,,
0.0,0.3987284,0.0,,
0.0,0.0,0.293732,,
0.0,2.8581736,,,
0.0,1.0169672,,,
0.0,1.114936,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.0041037,,,
0.0,0.48097706,,,
0.0,0.1832391,,,
0.0,0.21403679,,,
0.0,0.85727847,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.035817,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.75998515,,,
0.0,1.8833417,,,
0.0,2.4546402,,,
0.0,0.74257916,,,
0.0,0.520681,,,
