Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.6304059,0.7306859,12.715811,0.99958616
0.0,0.0,3.0741317,-6.647234,3.895442e-09
0.0,0.0,4.584594,3.987205,0.0001618211
0.0,0.0,2.5427,-3.5639489,8.5037435e-08
0.0,0.0,0.0,3.0800567,6.532292e-05
0.0,0.0,0.0,-4.2422895,4.3153026e-08
0.0,0.0,6.457197,4.1295223,0.00018657032
0.0,0.0,4.781703,-6.0323944,7.2040742e-09
0.0,2.165205,2.1475987,-11.929539,1.9791602e-11
0.0,0.45309913,1.372587,-8.609792,5.473036e-10
0.0,0.0,0.0,,
0.0,0.27613878,1.7500278,,
0.0,0.0,0.0,,
0.0,0.0,3.0743792,,
0.0,0.0,1.1753598,,
0.0,0.4709373,0.36595643,,
0.0,1.9278374,4.501791,,
0.0,0.43179315,5.192318,,
0.0,1.1187317,6.6739616,,
0.0,2.108269,3.4994307,,
0.0,0.0,0.9985131,,
0.0,3.5748441,3.0894403,,
0.0,2.5492141,0.0,,
0.0,0.0,4.675508,,
0.0,0.0,7.0507107,,
0.0,0.0,1.9106551,,
0.0,0.0,5.9435406,,
0.0,0.0,4.398056,,
0.0,2.2504401,1.9459876,,
0.0,0.0,4.4252663,,
0.0,0.0,2.303163,,
0.0,0.0,4.1088886,,
0.0,0.0,3.4816298,,
0.0,0.20738289,0.31595764,,
0.0,0.0,8.670435,,
0.0,1.3403065,3.6940281,,
0.0,1.3293732,5.564887,,
0.0,0.07951218,4.106202,,
0.0,0.0,0.0,,
0.0,0.0,0.0,,
0.0,0.0,3.4365883,,
0.0,0.0,5.69381,,
0.0,0.0,2.208295,,
0.0,0.0,0.18800177,,
0.0,0.0,6.1370597,,
0.0,0.9900706,1.2552501,,
0.0,1.7869331,3.873514,,
0.0,0.0,4.012121,,
0.0,1.2273991,1.5096823,,
0.0,0.0,5.065698,,
0.0,0.0,,,
0.0,2.0820365,,,
0.0,0.7003785,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.1860353,,,
0.0,1.4163784,,,
0.0,0.0,,,
0.0,0.5791564,,,
0.0,0.21007645,,,
0.0,0.0,,,
0.0,3.1198125,,,
0.0,0.0,,,
0.0,1.4660764,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.352826,,,
0.0,1.0169637,,,
0.0,1.7820239,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.33613813,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.3084035,,,
0.0,2.2760365,,,
0.0,0.037106268,,,
0.0,1.165679,,,
0.0,0.3579445,,,
0.0,0.0,,,
0.0,1.6657041,,,
0.0,1.9203813,,,
0.0,1.3523465,,,
0.0,0.15595935,,,
0.0,1.1795124,,,
0.0,0.0,,,
0.0,2.5107677,,,
0.0,0.595249,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.9381797,,,
0.0,0.3986371,,,
0.0,0.0,,,
0.0,0.71931326,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.9788133,,,
0.0,0.80435234,,,
0.0,1.4485096,,,
0.0,2.6320214,,,
0.0,2.0461779,,,
0.0,0.0,,,
0.0,0.76719344,,,
0.0,2.3207145,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.39741,,,
0.0,0.0,,,
0.0,1.9625652,,,
0.0,0.0,,,
0.0,1.6000078,,,
0.0,0.34742138,,,
0.0,0.24214663,,,
0.0,0.0,,,
0.0,1.1923686,,,
0.0,0.0,,,
0.0,0.24277204,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.80350137,,,
0.0,0.6465866,,,
0.0,1.0489331,,,
0.0,0.81749773,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1167972,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.6375074,,,
0.0,2.3077662,,,
0.0,0.0,,,
0.0,0.67314184,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.50734687,,,
0.0,1.2003812,,,
0.0,0.0,,,
