Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,2.1975222,2.588803,-1.078928,3.083482e-10
0.0,0.28175122,0.76073706,-1.7986144,1.5013625e-10
0.0,0.0,0.0,5.4016557,2.0115132e-07
0.0,0.0,2.697172,20.820862,0.99999833
0.0,0.0,1.7464356,-21.000864,6.87156e-19
0.0,0.03815738,0.0,7.344814,1.404191e-06
0.0,0.0,1.4368311,-14.111994,6.743008e-16
0.0,0.0,15.770197,-3.189568,3.735961e-11
0.0,1.5536746,4.6424484,3.936146,4.6457973e-08
0.0,0.0,0.8831351,0.9440163,2.3312807e-09
0.0,0.0,0.0,,
0.0,0.2647104,4.751595,,
0.0,1.3294095,0.0,,
0.0,0.092658125,3.0071633,,
0.0,0.0,2.5826628,,
0.0,1.7090464,0.0,,
0.0,0.1452449,3.7009828,,
0.0,0.0,0.0,,
0.0,0.7638075,0.32107854,,
0.0,0.0,10.111396,,
0.0,0.0,8.039594,,
0.0,0.0,5.969949,,
0.0,0.0,3.6475797,,
0.0,1.2253858,0.0,,
0.0,1.3222051,1.8072333,,
0.0,0.0,0.40529132,,
0.0,3.2874274,0.06499012,,
0.0,0.893267,1.7440444,,
0.0,0.0,5.2562456,,
0.0,0.0,0.0,,
0.0,0.0,13.23394,,
0.0,0.0,2.3576617,,
0.0,0.0,4.1604805,,
0.0,0.8244441,0.21082349,,
0.0,1.054917,0.0,,
0.0,1.4483169,0.0,,
0.0,0.0,0.0,,
0.0,0.0,7.1475806,,
0.0,3.0821362,3.0701632,,
0.0,0.0,3.0846775,,
0.0,0.0,5.7075496,,
0.0,0.0,3.8509722,,
0.0,0.26549092,6.9987445,,
0.0,1.678052,8.93458,,
0.0,0.76838404,2.0466907,,
0.0,0.09707117,6.808837,,
0.0,0.0,5.5680947,,
0.0,0.0,7.4156523,,
0.0,1.1965177,0.0,,
0.0,0.9082011,1.8553355,,
0.0,0.0,,,
0.0,1.5962139,,,
0.0,2.7773657,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.4647214,,,
0.0,1.9864492,,,
0.0,0.7545481,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.17281257,,,
0.0,3.0195107,,,
0.0,1.8467402,,,
0.0,0.0,,,
0.0,2.3247907,,,
0.0,2.222779,,,
0.0,1.7826365,,,
0.0,0.0,,,
0.0,0.7558499,,,
0.0,0.13768528,,,
0.0,0.1866867,,,
0.0,0.28614968,,,
0.0,3.299039,,,
0.0,0.0,,,
0.0,1.1329418,,,
0.0,1.7913617,,,
0.0,0.08733535,,,
0.0,1.0601456,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1263093,,,
0.0,1.1818432,,,
0.0,0.0,,,
0.0,1.135542,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.25305456,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.1401849,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.5824814,,,
0.0,0.0,,,
0.0,0.7808582,,,
0.0,0.38448516,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.8979995,,,
0.0,0.58447546,,,
0.0,1.5331066,,,
0.0,2.0376136,,,
0.0,0.14476877,,,
0.0,0.0,,,
0.0,1.8091902,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.04353561,,,
0.0,0.0,,,
0.0,1.6152217,,,
0.0,0.0,,,
0.0,0.71261096,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7128022,,,
0.0,1.8545824,,,
0.0,0.5800092,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0697209,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.37883183,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.7879368,,,
0.0,0.0,,,
0.0,1.1125582,,,
0.0,0.0899581,,,
0.0,1.0403699,,,
0.0,0.0,,,
0.0,2.4489071,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.7541542,,,
0.16078432,0.76501554,,,
0.34901962,0.0,,,
0.99215686,0.0,,,
0.99215686,1.9456052,,,
0.99215686,1.573921,,,
0.99215686,0.119212344,,,
0.99215686,2.5979538,,,
0.99215686,0.9297181,,,
1.0,0.0,,,
0.99215686,0.8539526,,,
0.4627451,0.3210704,,,
0.019607844,0.0,,,
0.0,2.3090796,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6138465,,,
0.0,0.0,,,
0.0,1.1472538,,,
0.0,0.3021951,,,
0.0,0.64502597,,,
0.0,1.367001,,,
0.0,2.0207927,,,
0.0,0.0,,,
0.0,0.77690685,,,
0.0,0.0,,,
0.0,0.0,,,
0.10980392,2.6727884,,,
0.45882353,0.0,,,
0.8235294,0.0,,,
0.9843137,2.4681282,,,
0.9843137,0.0,,,
0.9843137,0.0,,,
0.9843137,0.0,,,
0.9843137,0.0,,,
0.9843137,1.8447425,,,
0.9843137,0.0,,,
0.99215686,0.0,,,
0.9843137,0.0,,,
0.9843137,1.7478293,,,
0.42745098,0.0,,,
0.0,0.0,,,
0.0,1.5444678,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.336974,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.18795978,,,
0.0,0.64710987,,,
0.0,1.1658264,,,
0.0,0.0,,,
0.0,2.3556511,,,
0.0,0.0,,,
0.23137255,0.4215346,,,
0.9843137,0.20261984,,,
