Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,0.8082801,1.7989795,-3.4763653,6.0298e-07
0.0,0.0,1.2174438,10.844815,0.9997985
0.0,0.97135067,0.33685175,-0.8813459,8.07803e-06
0.0,0.50723165,0.0,-2.2122343,2.1345575e-06
0.0,0.72282195,0.56135434,1.4919715,8.6700944e-05
0.0,1.3787271,3.679094,-2.4585125,1.6685942e-06
0.0,1.0491787,0.0,-0.71820956,9.509436e-06
0.0,0.0,6.037389,1.299018,7.148672e-05
0.0,0.17585863,3.5775042,0.037569642,2.0248157e-05
0.0,0.93952954,2.8865764,-2.8644257,1.1118976e-06
0.0,1.4215674,0.0,,
0.0,0.2583454,0.6805372,,
0.0,0.0,0.0,,
0.0,0.0,2.5249534,,
0.0,0.16617864,3.6583526,,
0.0,0.0,0.6060951,,
0.0,0.0,0.0,,
0.0,0.0,0.14097549,,
0.0,0.1501187,0.5166069,,
0.0,0.0,0.77960724,,
0.0,0.0,0.74125606,,
0.0,0.30694318,1.4748243,,
0.0,1.1722114,2.4252234,,
0.0,0.0,1.7691222,,
0.0,0.9221953,0.5386781,,
0.0,0.27598256,2.7432814,,
0.0,0.0,0.0,,
0.0,0.24584778,0.22337045,,
0.0,0.0,2.477191,,
0.0,1.1956749,2.4545858,,
0.0,0.0,0.06092527,,
0.0,0.0,1.2142,,
0.0,0.0,1.0306343,,
0.0,0.2691133,3.2619627,,
0.0,0.0,0.93608123,,
0.0,0.0,3.3501966,,
0.0,0.0,1.8726577,,
0.0,0.0,0.0,,
0.0,0.112300426,2.2198193,,
0.0,0.31799203,2.1306288,,
0.0,0.85935867,0.9943086,,
0.0,0.0,1.1952672,,
0.0,0.37539497,1.2977253,,
0.0,0.28147826,2.6351604,,
0.0,0.9086533,1.0070047,,
0.0,0.0,1.5042373,,
0.0,0.0,0.31659847,,
0.0,0.0,0.13826354,,
0.0,0.2856984,0.0,,
0.0,0.3776865,2.5885386,,
0.0,0.0,,,
0.0,0.2641515,,,
0.0,0.76972413,,,
0.0,0.0,,,
0.0,1.0010223,,,
0.0,0.2723431,,,
0.0,0.07724577,,,
0.0,0.18012935,,,
0.0,0.55609137,,,
0.0,0.1287028,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.022225518,,,
0.0,0.33562285,,,
0.0,0.0,,,
0.0,0.22915363,,,
0.0,0.7407491,,,
0.0,0.7255679,,,
0.0,0.06684564,,,
0.0,0.0,,,
0.0,0.09418611,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.206074,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.63036543,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.4806656,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.8088243,,,
0.0,0.5413365,,,
0.0,0.7845683,,,
0.0,0.0,,,
0.0,0.3703366,,,
0.0,1.1697608,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.04210987,,,
0.0,0.0,,,
0.0,0.65171874,,,
0.0,1.1086289,,,
0.0,0.013028447,,,
0.0,0.63734925,,,
0.0,1.0232251,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.33457303,,,
0.0,0.0,,,
0.0,0.45455557,,,
0.0,0.84380156,,,
0.0,0.5981025,,,
0.0,0.6961929,,,
0.0,0.5745342,,,
0.0,0.0009613335,,,
0.0,0.0,,,
0.0,1.3395188,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.34709784,,,
0.0,0.5307954,,,
0.0,0.0,,,
0.0,0.12379941,,,
0.0,0.29042372,,,
0.0,0.0,,,
0.0,0.0,,,
0.11764706,0.29223672,,,
0.84313726,0.7181478,,,
0.0,0.5047554,,,
0.0,0.0,,,
0.0,0.38130394,,,
0.0,0.123948455,,,
0.0,0.0,,,
0.0,0.37070012,,,
0.0,0.0,,,
0.0,1.0089914,,,
0.0,0.53819585,,,
0.0,0.0,,,
0.0,0.5921297,,,
0.0,0.2119039,,,
0.0,0.72840494,,,
0.0,0.0,,,
0.0,0.49897867,,,
