Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.9040556,2.2597435,-1.4385256,3.8141648e-06
0.0,0.0,3.958631,-2.7636766,1.0136628e-06
0.0,0.0,1.7811118,3.7731605,0.00069952913
0.0,0.0,0.0,5.409485,0.0035929605
0.0,0.0,2.7122774,-1.7934089,2.674701e-06
0.0,0.0,0.0,-2.760937,1.016444e-06
0.0,0.0,2.0354462,-2.5675073,1.2333575e-06
0.0,0.0,9.643997,-1.1462992,5.1087136e-06
0.0,1.1185346,4.1570354,11.033924,0.99566984
0.0,0.0,2.828088,0.351324,2.2841316e-05
0.0,0.8631654,0.0,,
0.0,1.1629851,4.385712,,
0.0,1.2147115,0.0,,
0.0,0.6220645,1.2347867,,
0.0,0.0,2.4595535,,
0.0,0.7798141,2.5956964,,
0.0,0.60302585,2.3590283,,
0.0,0.0,0.0,,
0.0,1.1060305,2.5223103,,
0.0,0.0,5.2686076,,
0.0,0.0,1.0920588,,
0.0,0.0,2.9220078,,
0.0,0.0,2.3547883,,
0.0,0.0,0.0,,
0.0,0.0,2.4890254,,
0.0,0.0,0.0,,
0.0,0.6089864,2.753846,,
0.0,0.0,0.0,,
0.0,0.0,4.2992034,,
0.0,0.0,1.7994046,,
0.0,0.6875037,6.102334,,
0.0,0.0,2.376023,,
0.0,0.0,4.599071,,
0.0,0.2436146,4.321776,,
0.0,0.0,0.0,,
0.0,0.23576769,0.0,,
0.0,0.0,0.0,,
0.0,0.059359327,1.7287445,,
0.0,2.3456624,1.5199448,,
0.0,0.0,0.0,,
0.0,0.0,4.3144274,,
0.0,0.0,4.1209826,,
0.0,1.2997105,2.2759707,,
0.0,0.93416107,4.1476436,,
0.0,0.56661963,0.0,,
0.0,0.4496037,0.4767859,,
0.0,0.67948496,3.2758162,,
0.0,0.0,2.7941742,,
0.0,1.8022232,0.010545458,,
0.0,0.0,1.8696086,,
0.0,0.03543347,,,
0.0,1.8964283,,,
0.0,1.5229694,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.06046889,,,
0.0,0.47508913,,,
0.0,1.0024232,,,
0.0,0.91762584,,,
0.0,0.0,,,
0.0,0.29625073,,,
0.0,0.0,,,
0.0,0.21026887,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0373303,,,
0.0,0.0,,,
0.0,0.014404157,,,
0.0,1.7037458,,,
0.0,1.2120867,,,
0.0,0.09824337,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.18874612,,,
0.0,0.0,,,
0.0,0.3155467,,,
0.0,0.6981534,,,
0.0,1.3101642,,,
0.0,0.37464938,,,
0.0,0.16143438,,,
0.0,0.9869978,,,
0.0,1.3546581,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.6037063,,,
0.0,0.0,,,
0.0,0.5382715,,,
0.0,0.0,,,
0.0,1.9491935,,,
0.0,0.38460633,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7913064,,,
0.0,0.0,,,
0.0,0.40095854,,,
0.0,0.0,,,
0.0,0.5192634,,,
0.0,0.6566235,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1552762,,,
0.0,1.5272473,,,
0.0,0.9697025,,,
0.0,0.9376656,,,
0.0,0.0917729,,,
0.0,1.3098818,,,
0.0,0.614283,,,
0.0,1.2115715,,,
0.0,0.44717416,,,
0.0,0.0,,,
0.0,0.0,,,
0.14901961,1.0017457,,,
0.28235295,0.0,,,
0.61960787,0.6619497,,,
0.69803923,0.16921777,,,
1.0,0.0,,,
0.8784314,0.0,,,
0.54901963,1.2099602,,,
0.23137255,0.40418705,,,
0.0,0.0,,,
0.0,0.48674542,,,
0.0,2.0696177,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.1995212,,,
0.0,1.5113043,,,
0.0,0.0,,,
0.0,0.5538948,,,
0.0,0.8696202,,,
0.0,0.80080765,,,
0.0,0.0,,,
0.0,0.28798106,,,
0.0,0.02799594,,,
0.0,0.0,,,
0.0,1.6851363,,,
0.0,0.2845163,,,
0.0,0.0,,,
0.0,0.0,,,
0.5019608,1.0309436,,,
0.94509804,0.0,,,
0.9843137,0.0,,,
0.88235295,0.92359513,,,
0.88235295,0.66977125,,,
0.88235295,0.0,,,
0.88235295,1.2534945,,,
0.94509804,0.0,,,
0.9882353,0.0,,,
0.4627451,0.5872619,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.09019608,0.0,,,
0.08627451,1.035444,,,
0.0,0.0,,,
0.0,0.44731367,,,
0.0,0.0,,,
0.0,0.8281596,,,
0.0,0.0,,,
0.0,1.7356502,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.033861,,,
0.0,0.0,,,
0.0,2.7737021,,,
0.08627451,0.0,,,
0.9254902,0.0,,,
0.9137255,0.9870447,,,
0.29411766,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.07206586,,,
0.14901961,0.41455004,,,
0.40392157,0.0,,,
0.18431373,0.0,,,
0.0,0.0,,,
0.0,1.2979372,,,
0.0,0.29173175,,,
0.2509804,0.0,,,
0.9372549,1.0643367,,,
0.9254902,0.0,,,
0.21960784,0.3905557,,,
0.0,0.18247782,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.11372549,0.0,,,
0.99607843,0.09084231,,,
0.76862746,2.2047021,,,
0.0,0.8102838,,,
0.0,0.7492366,,,
0.0,1.7925189,,,
0.0,0.6645607,,,
0.0,0.88814265,,,
0.0,0.0,,,
0.0,0.5276377,,,
0.0,0.0,,,
0.0,0.18369977,,,
0.0,0.0,,,
0.25882354,0.0,,,
0.91764706,1.04421,,,
0.77254903,0.0,,,
0.99607843,1.4602832,,,
0.7137255,1.0015665,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.50433356,,,
0.0,0.0,,,
0.0,1.3152729,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.5451887,,,
0.0,0.0,,,
0.019607844,0.029454753,,,
0.77254903,0.3512176,,,
0.9607843,0.0,,,
0.30588236,0.0,,,
0.0,0.29644734,,,
0.0,0.97250843,,,
0.0,1.387028,,,
0.0,1.6869442,,,
0.0,0.0,,,
0.0,0.60539067,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
