Layer_0,Layer_1,Layer_2,Layer_3,Layer_4
0.0,1.4484199,1.9766549,-3.5000427,6.749275e-09
0.0,0.17655267,2.5981748,15.313769,0.9999815
0.0,0.9362205,1.2576435,-1.372824,5.663648e-08
0.0,1.0381086,0.0,-3.1343086,9.729566e-09
0.0,1.1704416,1.4517677,3.5490835,7.774168e-06
0.0,1.274028,5.117129,-4.881791,1.695007e-09
0.0,1.500004,0.0,1.5499638,1.0530458e-06
0.0,0.033498626,9.940666,3.3749325,6.531621e-06
0.0,0.70633733,6.6207237,2.589465,2.9778093e-06
0.0,0.0,5.0558085,-5.0454774,1.4390744e-09
0.0,0.0,0.0,,
0.0,0.48123956,1.494596,,
0.0,0.0,0.0,,
0.0,0.0,3.2120724,,
0.0,1.7949786,4.9759107,,
0.0,0.0,1.801877,,
0.0,0.0,0.0,,
0.0,0.0,1.0306292,,
0.0,0.92599845,2.0550532,,
0.0,0.0,1.6114731,,
0.0,0.0,0.0,,
0.0,0.0,3.516167,,
0.0,1.5871985,4.046561,,
0.0,0.0,3.74529,,
0.0,1.5952911,1.8996918,,
0.0,0.50557876,3.9959908,,
0.0,0.0,0.0,,
0.0,0.8073678,1.7372719,,
0.0,0.26595226,4.9927907,,
0.0,1.4417495,4.956372,,
0.0,0.0,0.8070881,,
0.0,0.0,2.834635,,
0.0,0.5706988,3.2205236,,
0.0,0.32101843,6.3511558,,
0.0,0.0,2.2275965,,
0.0,0.0,4.8413324,,
0.0,0.3874899,3.1382408,,
0.0,0.0,0.0,,
0.0,0.08334558,3.2592034,,
0.0,0.15271476,2.9938834,,
0.0,0.4895443,2.9791737,,
0.0,0.0,3.3869128,,
0.0,0.92929256,1.0154786,,
0.0,0.40125015,4.1328454,,
0.0,1.6139749,2.0731344,,
0.0,0.0,2.868856,,
0.0,0.0,1.5259148,,
0.0,0.0,0.5750317,,
0.0,0.98690665,0.0,,
0.0,0.9505841,4.649121,,
0.0,0.0649411,,,
0.0,0.93162304,,,
0.0,1.0616962,,,
0.0,0.0,,,
0.0,1.4472599,,,
0.0,0.0,,,
0.0,0.060131025,,,
0.0,0.7226839,,,
0.0,0.8399528,,,
0.0,0.05594473,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.3236859,,,
0.0,0.14050645,,,
0.0,0.184456,,,
0.0,0.0,,,
0.0,0.05066908,,,
0.0,1.3653717,,,
0.0,1.6100553,,,
0.0,0.0,,,
0.0,0.073736876,,,
0.0,0.5558283,,,
0.0,0.0,,,
0.0,0.39691767,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0707151,,,
0.0,0.0,,,
0.0,0.109046265,,,
0.0,0.0,,,
0.0,1.4645917,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.279927,,,
0.0,0.695566,,,
0.0,1.9861504,,,
0.0,0.0,,,
0.0,1.1590203,,,
0.0,1.6329235,,,
0.0,0.23444134,,,
0.0,0.765069,,,
0.0,0.49145874,,,
0.0,0.0,,,
0.0,0.62837064,,,
0.0,1.2673036,,,
0.0,0.45921186,,,
0.0,1.0025691,,,
0.0,1.9224992,,,
0.0,0.0,,,
0.0,0.09478064,,,
0.0,1.3154868,,,
0.0,0.0,,,
0.0,1.2481136,,,
0.0,0.8425938,,,
0.0,1.0417589,,,
0.0,0.93214715,,,
0.0,0.8795623,,,
0.0,0.7838066,,,
0.0,0.12057845,,,
0.0,2.0693028,,,
0.0,0.18775445,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.51226723,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.8496347,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.82067597,,,
0.0,1.3155416,,,
0.4862745,1.0219061,,,
1.0,0.0,,,
0.8156863,0.5860721,,,
0.0,1.0851254,,,
0.0,0.0,,,
0.0,0.030189425,,,
0.0,0.0,,,
0.0,1.3933268,,,
0.0,0.8569744,,,
0.0,0.0,,,
0.0,0.8931287,,,
0.0,0.6684593,,,
0.0,0.49256426,,,
0.0,0.0,,,
0.0,1.794755,,,
0.0,0.0,,,
0.0,0.43281874,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.70731795,,,
0.0,0.23227675,,,
0.0,0.89085394,,,
0.0,0.1930976,,,
0.0,0.25837982,,,
0.0,0.9461306,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.19582489,,,
0.7411765,0.50386316,,,
0.99215686,0.93764967,,,
0.9882353,0.0,,,
0.32156864,0.01844684,,,
0.0,0.0,,,
0.0,1.5114453,,,
0.0,0.10752931,,,
0.0,1.1052818,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.0064105,,,
0.0,0.6676031,,,
0.0,0.56871074,,,
0.0,0.0,,,
0.0,1.4769105,,,
0.0,0.6791949,,,
0.0,0.0,,,
0.0,2.0000193,,,
0.0,0.0,,,
0.0,0.33620903,,,
0.0,0.95725167,,,
0.0,0.25433505,,,
0.0,0.0,,,
0.0,0.012370868,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.7411765,0.0,,,
0.99215686,1.1829407,,,
0.8235294,0.0074379425,,,
0.015686275,0.380325,,,
0.0,0.029918604,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,2.5431457,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.2850172,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.4501166,,,
0.0,0.0,,,
0.0,0.72742754,,,
0.0,0.15362476,,,
0.0,0.36545578,,,
0.0,0.30874735,,,
0.0,1.478218,,,
0.0,0.6355249,,,
0.0,0.8008462,,,
0.0,1.3739195,,,
0.0,0.0,,,
0.0,0.6543052,,,
0.23921569,0.6994454,,,
0.9764706,0.0,,,
0.99215686,0.0,,,
0.8117647,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.2860542,,,
0.0,0.82100815,,,
0.0,0.57986283,,,
0.0,2.0629985,,,
0.0,0.6169547,,,
0.0,1.3667576,,,
0.0,0.0,,,
0.0,1.6930103,,,
0.0,0.0,,,
0.0,0.6848788,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7771517,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.76734847,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.87216353,,,
0.0,0.84925115,,,
0.45490196,0.0,,,
0.99215686,1.3756953,,,
0.99215686,0.7164912,,,
0.8117647,0.0,,,
0.0,0.8729796,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.98724747,,,
0.0,0.0,,,
0.0,0.072505444,,,
0.0,1.3743325,,,
0.0,0.0,,,
0.0,1.7198054,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.9748862,,,
0.0,0.15754813,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7528116,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.16836785,,,
0.0,0.53972965,,,
0.0,0.0,,,
0.2509804,0.095310055,,,
0.9647059,0.7606176,,,
0.99215686,1.1966449,,,
0.99215686,0.0,,,
0.8117647,0.66783947,,,
0.0,2.9787526,,,
0.0,0.5596833,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.802184,,,
0.0,0.84060276,,,
0.0,0.42388308,,,
0.0,0.6438372,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.7911187,,,
0.0,1.0272975,,,
0.0,0.786855,,,
0.0,0.0,,,
0.0,0.4760123,,,
0.0,0.28615552,,,
0.0,1.2146541,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,1.5737369,,,
0.0,0.072332434,,,
0.0,0.4095488,,,
0.0,1.6651826,,,
0.28235295,0.42164493,,,
0.99215686,0.102619536,,,
0.99215686,0.0,,,
0.99215686,0.0,,,
0.38039216,0.6319726,,,
0.0,0.11075818,,,
0.0,0.35373607,,,
0.0,0.96785504,,,
0.0,0.06154487,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.020832833,,,
0.0,0.6959419,,,
0.0,0.77647746,,,
0.0,0.30914307,,,
0.0,0.90324515,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.065459825,,,
0.0,0.0,,,
0.0,1.1235232,,,
0.0,0.26721096,,,
0.0,0.53130955,,,
0.0,0.6351123,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.22801176,,,
0.28235295,0.0,,,
0.99215686,0.0,,,
0.99215686,0.0,,,
0.92941177,0.2231636,,,
0.21176471,0.0,,,
0.0,0.32753754,,,
0.0,0.0,,,
0.0,1.3906947,,,
0.0,0.09419178,,,
0.0,0.0,,,
0.0,0.580956,,,
0.0,0.0,,,
0.0,0.3563422,,,
0.0,0.0,,,
0.0,0.77684414,,,
0.0,0.0,,,
0.0,0.0,,,
0.0,0.77681875,,,
0.0,0.0,,,
0.0,0.2605817,,,
0.0,0.0,,,
0.0,0.857906,,,
0.0,0.0,,,
0.0,0.40009022,,,
0.0,0.0,,,
